1630761919.864362,23.25,24.0,23.25,23.0,23.25,24.0,23.0,23.0,23.75,23.75,23.75,23.5,23.75,22.75,23.0,23.0,23.0,23.0,22.75,22.5,23.0,23.0,23.0,23.5,23.25,23.0,23.5,22.75,23.25,23.0,25.25,26.75,23.5,22.25,22.75,22.75,22.75,23.0,25.0,26.75,23.5,23.75,23.5,23.25,23.0,23.5,23.25,25.5,24.5,24.0,23.75,23.75,23.5,23.0,23.25,24.0,24.5,24.75,24.5,24.25,24.0,23.5,23.25,24.5,
1630761920.0495,23.5,23.75,24.0,23.25,23.25,23.75,23.25,23.0,23.5,23.75,23.25,23.5,23.5,23.5,22.75,23.25,22.75,23.0,22.75,23.0,22.75,23.0,23.5,25.0,23.5,22.75,23.25,23.0,23.0,23.75,25.25,27.75,23.75,23.0,22.75,22.75,23.0,22.75,25.0,26.5,23.75,23.5,23.5,23.25,23.25,23.5,23.0,25.0,24.5,24.25,23.75,23.5,23.75,23.0,23.25,24.0,24.25,24.0,23.75,23.25,24.25,23.75,23.0,24.0,
1630761920.227923,23.5,24.5,24.0,23.25,23.5,23.75,23.25,23.0,23.25,23.0,23.5,23.25,23.5,23.25,22.5,23.25,23.25,23.0,22.5,22.75,23.0,23.0,23.5,25.0,23.25,23.0,22.75,23.25,22.75,23.25,25.25,27.0,22.75,22.75,22.25,22.0,22.25,22.75,25.5,26.5,23.5,23.5,23.25,23.75,22.75,23.25,23.5,25.25,24.0,24.0,23.5,23.5,23.5,22.75,23.0,24.0,24.0,24.75,23.75,24.25,24.25,23.25,23.25,24.25,
1630761920.422912,24.0,24.5,24.5,23.5,23.75,23.5,23.0,23.25,23.75,23.75,23.5,23.25,23.5,23.0,22.75,23.0,23.0,23.25,23.0,22.5,23.0,22.75,23.25,25.5,23.0,23.0,22.75,23.0,23.0,23.5,25.5,27.25,22.75,23.0,22.75,22.75,23.0,23.75,25.5,26.5,23.0,23.75,23.25,23.5,23.25,23.25,23.5,25.75,24.25,24.5,23.75,24.25,24.0,23.0,23.25,24.0,25.0,24.5,23.75,24.25,24.25,23.25,23.25,24.75,
1630761920.605672,23.75,24.5,23.25,23.75,23.5,24.0,23.25,23.0,23.5,24.0,23.75,23.5,23.75,23.25,22.75,23.25,23.25,23.25,22.25,22.25,22.5,23.25,23.5,25.75,23.5,23.25,23.0,23.0,22.75,23.5,25.0,27.5,22.75,23.0,22.5,22.75,23.0,23.5,26.0,27.0,23.5,23.5,23.0,23.25,23.0,23.5,23.25,25.75,24.0,24.25,23.5,24.0,24.0,22.75,23.25,24.0,24.5,24.25,24.25,24.25,24.5,23.5,23.0,23.75,
1630761920.7854028,24.0,23.75,23.75,23.25,23.5,23.5,23.25,23.25,23.0,23.25,23.75,23.25,23.25,23.25,22.75,23.0,23.0,23.5,22.25,22.25,22.5,22.5,23.5,25.25,23.0,23.25,22.75,23.0,23.0,23.75,25.25,27.0,22.75,22.5,22.25,22.75,23.0,23.5,25.25,27.25,23.5,22.75,23.0,23.0,23.5,22.75,23.5,25.75,24.75,24.5,23.25,23.75,24.0,23.0,23.5,23.75,24.25,24.75,24.0,24.25,24.25,23.5,23.5,24.75,
1630761920.963166,23.75,24.0,23.75,23.25,23.5,24.0,23.5,22.75,23.5,23.75,23.5,23.75,23.5,23.0,22.75,23.25,23.25,23.0,22.75,22.5,22.75,22.75,23.5,26.25,23.5,23.25,23.0,23.25,23.0,24.0,25.75,27.25,23.0,23.0,22.5,22.75,23.0,23.75,25.5,27.0,23.75,23.75,23.0,23.25,23.75,23.0,23.75,25.5,24.25,24.0,23.5,23.75,23.5,22.75,23.25,24.0,24.0,24.5,23.75,24.0,24.75,24.0,23.0,25.0,
1630761921.141541,24.0,24.0,24.0,23.25,23.25,24.0,23.0,23.5,23.0,23.75,23.75,23.5,23.5,23.25,23.0,23.25,22.75,23.25,22.5,22.5,23.25,22.75,23.0,26.25,23.5,23.5,22.5,23.0,22.75,23.75,25.5,27.5,23.25,22.75,22.75,22.25,22.75,23.5,25.75,27.25,23.5,23.5,23.25,23.0,23.25,23.25,23.0,25.75,24.0,24.25,23.75,23.5,23.75,22.75,23.75,23.75,24.0,24.5,23.75,23.75,23.75,23.25,23.75,24.5,
1630761921.3218439,24.0,24.25,23.5,23.5,23.75,23.75,23.25,23.0,23.0,23.75,23.75,23.25,23.5,23.5,22.25,23.5,23.25,23.75,22.75,22.75,22.75,23.0,23.5,25.5,23.0,22.5,23.0,23.0,23.25,24.25,25.5,27.75,23.5,23.25,22.5,23.0,22.75,24.0,25.75,27.75,23.25,23.75,23.5,23.25,23.25,22.75,24.0,26.25,24.5,24.5,23.75,23.75,23.5,22.75,23.5,24.5,24.25,24.5,24.25,24.25,24.25,23.25,23.25,24.75,
1630761921.5016289,24.0,24.25,23.5,23.5,23.5,24.25,23.0,23.0,23.0,23.75,23.0,23.5,24.0,22.75,23.0,23.25,22.75,22.75,22.75,22.75,22.75,23.25,23.5,25.5,23.5,23.25,22.25,23.25,22.75,24.0,26.0,27.0,22.75,23.0,23.25,23.0,22.75,23.25,26.25,28.0,23.5,23.25,23.25,23.25,23.0,23.5,24.0,26.75,24.25,24.25,23.5,23.75,23.5,23.0,23.75,24.5,24.75,24.5,24.0,24.25,24.25,23.25,23.5,24.5,
1630761921.682218,23.75,24.25,24.0,23.5,23.0,24.25,23.25,23.0,22.75,24.0,23.5,23.5,23.75,23.25,23.25,23.0,23.0,23.25,22.5,22.25,23.0,23.0,23.25,25.75,23.5,23.0,22.75,22.75,22.5,24.0,26.25,26.75,23.0,22.5,23.0,22.5,22.75,23.5,26.0,27.75,23.0,23.5,22.75,23.0,23.25,23.25,23.5,26.75,23.75,24.5,24.0,23.5,24.0,22.75,23.5,24.75,24.0,25.0,24.25,24.0,24.5,22.75,23.25,24.0,
1630761921.862937,23.5,23.75,23.5,23.0,23.5,23.75,22.75,23.25,23.25,23.75,23.75,23.75,23.75,23.0,23.0,23.25,22.75,23.5,22.5,23.0,23.25,22.75,23.75,25.5,23.5,23.25,23.25,23.0,23.0,24.5,26.5,27.25,23.0,22.75,23.0,23.0,23.25,23.75,26.5,28.25,23.25,23.5,23.5,23.75,23.5,23.25,24.5,27.0,24.5,24.0,23.25,24.0,24.0,22.75,23.75,24.5,24.25,24.25,24.25,24.25,24.5,23.75,24.0,24.5,
1630761922.042111,23.5,23.75,24.0,23.0,23.5,24.0,22.75,22.75,23.75,23.5,23.75,23.75,23.75,23.25,23.25,23.0,23.25,23.5,22.75,22.5,23.5,22.75,24.5,25.75,23.5,23.5,23.25,23.0,23.75,25.5,26.25,27.5,23.25,23.25,22.5,22.75,23.25,23.75,26.75,27.75,23.75,23.75,23.75,23.5,23.25,23.25,25.25,27.25,24.25,24.25,24.25,23.5,23.5,22.75,24.25,24.75,25.25,24.75,24.5,24.5,25.0,24.25,24.0,25.25,
1630761922.220456,24.0,23.75,24.25,22.75,23.5,23.5,23.0,23.0,22.75,23.5,23.0,23.25,24.25,23.25,22.75,23.25,22.75,23.25,22.5,22.5,22.75,23.0,24.75,26.75,22.75,23.0,22.75,22.75,23.5,25.5,26.5,27.75,23.0,22.75,22.75,23.0,22.75,24.0,28.0,27.0,23.0,23.0,23.25,23.25,23.25,23.5,25.0,26.75,24.0,24.25,23.0,23.5,23.5,22.5,23.5,24.75,24.25,24.0,24.25,24.0,24.5,23.5,22.75,24.25,
1630761922.3999748,23.25,24.0,24.0,23.5,24.0,24.25,23.5,23.0,23.5,24.0,23.5,23.75,24.0,23.5,23.5,24.25,23.25,23.5,22.75,22.5,23.25,24.25,26.5,27.75,23.5,23.0,23.25,23.0,24.0,26.25,28.0,27.75,23.0,23.0,22.75,22.75,23.0,25.5,27.5,27.25,23.5,23.5,23.25,23.25,23.25,23.5,26.25,27.25,24.5,24.75,23.75,24.25,24.0,23.5,23.75,24.25,24.75,25.0,24.75,24.0,24.25,23.75,24.0,24.75,
1630761922.579204,23.75,24.5,23.75,23.25,24.0,24.25,23.5,23.75,23.25,23.5,23.5,23.75,24.0,24.25,24.5,25.5,23.25,23.5,22.75,23.0,23.25,24.75,26.75,27.5,24.0,23.75,23.5,22.75,24.25,27.5,27.25,27.75,22.75,23.0,22.75,23.0,23.75,26.25,27.0,27.75,23.5,23.75,23.25,23.5,23.75,24.5,26.5,27.0,24.5,25.0,23.75,23.5,24.25,23.5,24.0,24.5,24.5,24.25,24.0,24.0,25.0,24.25,24.0,24.75,
1630761922.75791,23.25,24.0,23.75,23.25,23.5,24.0,23.0,23.25,23.5,23.5,23.25,23.25,23.5,23.5,24.5,24.75,23.5,23.5,22.5,23.0,23.25,25.0,26.5,28.0,23.75,23.5,23.0,23.0,24.25,26.25,27.5,28.25,23.0,23.0,22.75,22.75,23.75,26.0,27.25,28.0,24.0,23.5,23.5,23.75,23.75,24.5,27.5,27.5,24.5,24.75,24.0,24.0,24.0,24.25,24.25,24.75,24.25,24.25,24.75,24.25,24.5,23.75,24.0,24.75,
1630761922.939874,23.5,24.5,24.0,23.5,23.25,24.5,23.5,23.25,23.75,24.5,23.75,23.5,24.0,23.75,24.5,24.25,23.5,23.25,22.5,23.0,23.25,25.25,27.0,27.5,23.25,23.25,23.25,23.0,24.25,26.75,27.25,28.25,23.0,23.0,22.75,23.25,23.75,26.75,27.75,28.0,23.5,23.5,23.75,23.25,23.75,25.25,27.0,27.5,24.5,24.25,23.75,23.5,24.25,23.0,25.0,24.5,25.0,24.5,23.75,24.25,24.5,23.75,24.0,24.75,
1630761923.139209,23.75,24.25,24.0,23.5,23.75,24.5,23.5,23.5,23.25,23.75,23.5,23.75,23.75,24.0,24.25,24.5,23.25,23.75,23.0,23.0,23.5,25.5,27.5,26.5,23.5,24.0,23.5,23.5,24.75,26.5,27.75,28.0,23.0,23.0,23.0,23.0,24.25,26.5,27.75,27.5,23.0,23.0,23.25,23.0,24.0,26.25,26.75,28.25,24.5,24.25,23.25,23.75,23.75,23.75,25.0,24.25,24.5,24.75,24.0,24.5,24.5,23.75,24.0,24.5,
1630761923.318131,23.5,24.75,23.75,23.25,23.5,24.25,23.25,23.5,23.75,24.0,23.5,23.25,24.0,23.5,24.25,24.0,23.5,23.5,23.0,22.5,23.5,25.75,27.25,26.0,23.25,23.25,23.0,23.0,24.25,27.0,27.75,27.5,23.0,23.0,23.0,23.0,25.5,27.5,28.25,28.0,23.5,23.75,23.75,23.75,25.25,27.25,28.0,27.75,24.5,24.0,24.0,24.0,25.0,24.25,25.5,25.0,24.5,24.75,24.0,24.75,24.75,24.5,24.0,25.25,
1630761923.501167,24.25,23.75,24.0,23.5,24.0,24.25,23.5,23.5,23.5,24.0,23.5,23.5,24.0,24.0,23.75,23.75,23.25,23.25,22.5,23.0,23.0,25.5,27.5,25.75,23.5,23.25,23.25,23.0,24.5,27.25,28.0,27.0,23.25,23.0,22.75,22.75,25.75,27.25,28.25,27.75,23.75,23.75,23.0,24.0,25.75,27.75,28.0,28.75,24.5,25.0,23.75,24.25,24.25,25.0,26.0,25.25,24.5,24.25,24.5,24.0,25.0,24.5,24.5,25.75,
1630761923.680202,23.75,24.0,24.0,23.25,23.75,24.5,23.25,23.0,23.75,23.75,23.5,23.0,24.0,23.5,23.0,23.25,22.75,23.5,22.75,23.25,23.5,25.75,27.5,25.25,23.5,23.0,22.5,23.0,24.75,26.75,27.75,26.5,23.5,22.75,22.75,23.25,26.25,27.5,28.0,27.5,23.5,23.5,23.25,23.5,25.75,27.5,27.5,28.0,24.0,25.0,23.5,24.25,24.75,25.25,26.25,25.5,24.25,24.5,23.5,24.5,25.25,24.0,24.5,25.25,
1630761923.8569431,24.75,24.25,23.5,23.75,24.0,24.0,23.25,23.0,23.25,24.0,23.75,23.75,24.25,23.75,23.5,23.75,23.0,23.75,22.75,22.75,23.5,26.25,27.25,25.0,23.0,23.75,23.5,23.25,26.25,27.25,27.25,25.0,23.25,23.0,22.75,24.25,26.75,27.25,28.5,26.25,23.75,23.5,23.5,24.0,27.75,27.75,28.5,26.25,24.5,24.25,24.5,23.5,25.25,26.0,26.25,24.5,24.75,24.75,24.25,24.75,25.0,24.5,24.0,25.25,
1630761924.036758,24.25,24.25,24.0,23.25,24.25,24.5,23.75,23.25,24.0,23.5,23.5,24.0,24.5,24.5,23.5,24.0,22.75,23.5,22.75,23.25,24.75,26.75,27.0,24.5,23.5,23.5,23.75,25.5,27.25,28.0,26.75,24.5,23.0,23.25,23.75,26.5,27.75,27.75,27.75,24.5,23.75,23.75,24.25,26.0,27.25,28.5,27.5,25.25,25.0,24.75,24.25,24.5,25.0,25.75,25.0,24.5,24.5,24.5,24.25,24.75,25.0,24.0,23.75,25.25,
1630761924.2208169,24.0,24.25,23.75,23.75,24.0,24.25,23.5,23.0,23.5,24.0,23.75,23.75,24.25,25.25,23.75,23.75,23.5,24.25,24.25,26.5,27.25,27.0,24.75,24.25,23.75,24.25,26.25,27.25,28.0,27.5,25.0,24.0,23.75,24.0,26.75,26.75,28.25,27.75,25.25,24.25,24.0,24.25,24.75,26.5,27.25,27.5,24.25,24.0,24.75,25.0,24.0,24.5,25.75,24.75,23.75,23.25,24.75,25.25,24.5,24.75,25.25,23.75,24.0,25.0,
1630761924.4021819,23.75,24.25,24.5,24.0,24.75,24.25,23.25,23.0,24.0,24.0,24.25,25.5,26.25,25.5,23.25,23.75,23.25,24.25,26.5,27.25,27.25,26.5,24.25,24.0,24.25,27.0,27.25,28.0,28.25,26.5,23.75,24.0,24.0,25.5,26.75,27.0,27.5,27.0,24.25,23.75,24.25,24.5,24.5,25.75,28.25,26.25,24.0,23.75,25.25,24.5,24.0,24.5,24.75,24.0,23.75,24.25,24.75,25.0,24.75,24.75,25.0,23.75,24.0,24.75,
1630761924.585978,24.25,24.75,24.5,23.75,24.75,24.5,23.75,24.0,24.0,25.25,26.25,26.0,26.75,25.0,23.0,23.5,24.0,27.0,27.5,27.25,27.5,25.75,23.75,23.75,25.0,27.25,28.25,28.25,28.0,26.0,23.5,23.5,24.0,26.0,26.5,27.0,28.25,25.25,24.0,23.5,24.5,24.25,24.5,26.0,27.5,24.75,23.25,23.25,24.5,24.75,24.5,24.5,24.75,23.5,23.25,24.0,24.75,24.5,24.25,24.75,24.25,23.75,22.75,24.0,
1630761924.766342,24.25,25.5,24.75,24.25,25.0,24.25,23.0,23.0,25.0,26.25,27.0,27.0,27.0,24.5,23.0,23.25,25.5,27.25,27.25,27.75,27.25,24.5,23.0,24.0,26.25,28.0,28.0,27.75,27.75,25.25,23.5,24.0,24.25,25.75,26.25,27.75,28.25,24.5,24.25,23.5,24.25,24.25,24.5,27.5,26.75,24.0,23.25,24.0,24.75,25.0,24.5,25.0,24.75,23.25,23.75,24.0,24.75,25.0,24.75,25.0,24.75,23.5,24.0,25.25,
1630761924.946209,24.5,25.0,25.25,24.75,25.0,24.75,24.0,23.0,25.0,26.75,26.25,26.75,26.75,24.0,23.25,23.0,26.75,27.75,27.25,27.25,27.5,24.0,23.5,24.0,27.5,28.0,28.5,28.0,28.25,24.5,23.5,24.0,24.75,26.25,26.5,27.75,28.25,24.25,23.75,24.0,24.25,24.75,24.5,27.75,26.75,24.0,23.5,24.25,25.0,24.75,24.25,24.75,24.75,23.0,23.25,24.0,24.75,25.0,24.25,24.75,24.75,24.75,24.25,24.5,
1630761925.124614,24.25,25.0,24.75,24.25,24.25,23.75,22.75,23.25,24.5,26.0,25.5,26.25,26.25,23.5,22.75,22.75,26.25,27.25,27.0,27.25,27.5,23.25,23.75,23.25,27.0,28.0,27.75,28.0,28.0,24.75,23.5,23.25,26.25,26.5,26.5,27.75,28.0,24.25,24.0,23.75,24.25,24.5,25.5,27.75,27.0,23.5,23.25,24.0,24.5,25.0,24.75,25.0,25.25,23.75,23.5,23.75,24.25,24.25,24.5,24.75,24.75,23.5,23.0,24.25,
1630761925.299753,24.25,24.25,24.25,24.0,23.75,24.25,23.25,23.25,24.75,25.0,24.5,26.0,25.5,23.75,23.25,22.75,26.5,27.5,26.75,27.75,27.5,23.75,23.25,23.75,27.5,28.0,27.75,28.25,28.0,24.25,23.5,23.75,27.0,27.5,27.25,27.75,28.0,24.5,24.0,23.5,24.75,25.75,26.0,28.75,27.0,24.0,23.75,23.75,25.0,25.75,24.75,25.5,24.75,23.5,23.75,24.0,24.75,25.0,24.75,25.25,25.0,23.75,23.25,24.5,
1630761925.4812539,24.0,24.5,24.5,24.25,24.25,24.0,23.25,23.25,24.0,24.75,24.75,25.75,25.0,23.75,23.0,23.0,25.75,27.0,26.0,27.5,27.25,23.5,23.25,23.75,27.5,27.5,27.5,28.25,27.5,24.0,23.5,24.0,27.0,28.75,27.25,28.5,27.75,24.25,23.5,23.25,26.25,27.25,26.5,28.25,27.0,23.75,23.25,23.75,25.5,25.75,25.25,26.5,24.75,23.5,24.0,23.5,25.25,25.25,24.5,25.5,25.0,23.75,23.75,25.0,
1630761925.659925,23.75,24.5,24.25,23.75,24.25,23.75,23.25,23.25,23.75,24.25,24.25,25.25,24.75,23.5,22.5,23.25,25.25,25.75,25.5,27.5,26.25,23.25,23.75,24.0,27.25,27.5,27.5,28.5,27.5,23.5,23.5,24.0,27.75,28.25,27.5,28.25,27.5,23.75,24.25,24.25,26.5,27.5,27.25,28.75,26.75,23.75,23.0,24.0,26.25,26.0,25.25,26.75,25.5,23.75,23.25,23.5,25.5,25.5,24.75,25.5,25.0,23.5,23.5,24.75,
1630761925.837733,24.25,24.5,24.75,24.25,24.5,24.25,23.75,23.0,24.25,24.5,24.5,24.75,24.25,23.5,23.5,23.25,24.75,25.25,25.25,27.5,26.25,23.25,23.0,23.5,27.75,27.75,27.75,28.5,27.0,24.25,23.75,24.0,27.5,27.5,27.25,27.75,27.25,23.75,23.75,24.0,27.25,28.0,27.5,28.5,27.0,23.75,24.0,23.5,25.75,26.0,25.75,27.0,25.0,23.5,23.75,23.75,25.0,25.75,25.0,25.25,25.0,23.75,23.75,24.75,
1630761926.017907,24.0,24.75,24.75,23.75,24.25,24.25,23.25,23.0,23.75,24.0,24.0,25.0,24.5,23.75,23.0,23.25,24.5,24.75,25.25,27.25,25.75,23.5,23.5,24.25,27.75,27.5,27.5,28.25,27.0,24.0,23.25,23.5,27.25,27.5,27.5,28.25,26.75,23.75,24.0,23.75,27.25,28.25,27.75,28.5,26.25,23.75,23.5,24.0,25.5,25.5,26.25,27.0,24.5,23.25,23.75,24.0,24.75,25.25,24.75,24.75,24.25,23.5,23.5,24.25,
1630761926.201652,24.0,24.5,24.25,24.5,23.75,24.0,23.25,23.25,23.75,24.25,24.0,24.25,24.25,23.5,23.25,23.0,24.5,25.25,25.75,27.0,25.5,23.0,23.25,23.75,27.5,27.25,27.75,28.5,26.5,23.75,23.25,23.75,27.75,27.5,27.5,28.25,26.75,23.5,23.5,24.25,27.75,27.5,28.0,28.75,26.0,24.25,23.75,23.75,26.0,25.25,26.5,26.75,25.0,23.25,23.75,24.0,25.0,25.5,25.0,25.0,25.0,24.0,23.5,24.25,
1630761926.3807318,23.75,25.0,24.5,23.75,24.0,24.0,23.5,24.0,24.25,24.75,24.75,24.75,24.5,23.5,23.0,23.25,25.25,25.25,27.0,27.0,24.75,23.25,23.75,24.0,28.25,27.75,28.75,28.25,25.5,23.5,23.75,24.0,28.5,28.5,28.75,28.0,26.0,23.75,23.75,23.75,27.5,27.25,28.75,28.5,24.5,23.5,23.25,23.75,25.75,25.75,26.25,25.25,24.5,23.0,23.75,23.25,25.5,25.5,25.25,25.75,24.5,24.0,24.0,24.75,
