1630761778.1189802,23.5,24.0,24.0,23.25,23.25,23.75,23.25,23.25,23.25,23.5,23.5,23.5,23.25,22.75,23.0,22.75,22.5,23.0,22.5,22.25,22.75,22.75,23.0,24.0,23.5,23.25,22.75,22.5,23.0,23.0,24.0,25.25,22.5,23.25,22.75,22.75,22.75,23.25,23.5,24.0,23.5,23.75,23.25,23.5,23.25,22.75,22.5,23.5,24.25,24.0,23.0,23.75,23.25,23.0,23.5,24.0,24.75,24.75,23.75,24.0,24.75,23.5,23.0,24.5,
1630761778.301465,23.5,23.75,23.75,22.75,22.75,23.75,22.75,23.25,23.0,23.5,23.25,23.5,23.0,23.0,22.5,23.75,22.75,23.0,22.25,22.5,22.5,22.5,23.0,24.25,23.25,22.75,23.0,23.0,22.75,23.0,23.5,25.0,23.25,23.0,23.0,22.25,22.75,23.0,23.75,24.0,23.5,23.25,23.75,23.0,23.0,23.0,23.0,23.25,24.5,23.75,23.5,23.5,24.0,23.0,23.25,23.25,24.0,24.5,24.5,24.0,24.0,23.75,24.0,24.5,
1630761778.477747,23.25,23.75,23.75,23.25,23.5,23.5,23.25,22.5,23.25,23.75,23.25,23.0,23.25,22.75,23.0,23.0,23.25,23.25,22.5,22.5,23.0,22.25,23.0,24.0,23.25,23.25,22.75,22.5,23.0,23.25,23.75,24.75,23.25,22.75,22.75,22.5,23.0,23.25,23.5,24.0,23.75,23.75,23.25,23.25,23.5,23.0,23.0,23.75,23.75,24.75,23.25,23.75,23.25,22.75,23.25,23.75,24.5,25.25,24.25,24.25,24.5,23.75,23.5,24.75,
1630761778.6585999,23.25,24.0,24.0,23.25,23.0,23.75,23.0,23.5,23.5,23.25,23.0,23.25,23.0,23.25,23.0,22.75,22.75,23.0,22.25,22.25,23.0,22.75,23.0,24.0,23.25,23.0,22.75,22.75,23.0,22.75,23.75,25.5,23.25,23.0,22.25,22.75,23.0,23.25,23.75,24.25,23.0,24.0,23.75,23.5,23.25,23.0,23.0,23.5,24.0,24.5,24.0,23.5,23.25,22.75,23.25,23.5,24.5,25.0,24.0,24.25,23.75,23.25,23.0,24.0,
1630761778.8416839,23.75,24.25,23.75,22.75,23.5,23.25,23.25,23.5,23.0,23.25,23.25,23.25,23.75,23.0,23.0,22.75,23.0,23.25,22.25,22.25,22.5,22.75,22.75,24.0,23.25,23.5,22.75,22.75,23.25,23.0,23.25,25.5,22.75,23.0,23.0,22.75,23.0,23.0,24.0,24.0,23.5,23.5,23.25,23.5,23.25,22.75,22.75,24.25,24.5,24.5,23.75,23.75,23.75,23.25,23.25,24.0,24.75,24.5,24.25,24.25,24.5,23.25,23.75,24.5,
1630761779.020885,23.5,24.0,23.75,23.0,22.75,23.5,23.25,22.75,23.75,23.75,23.25,23.5,23.5,23.0,22.75,23.25,23.0,23.25,22.75,22.0,22.75,23.0,23.25,23.75,23.0,23.25,22.75,22.75,23.0,23.0,23.5,25.75,22.5,23.25,22.75,22.75,22.25,23.0,23.5,24.25,22.75,23.5,23.5,23.5,23.5,22.75,23.0,23.25,24.5,24.25,23.5,23.25,23.5,22.75,23.75,23.25,24.5,24.75,24.5,24.25,24.25,23.0,22.75,24.75,
1630761779.200421,23.5,24.25,23.25,23.5,23.5,23.5,22.75,23.5,23.75,24.0,23.25,23.25,23.25,23.25,23.0,23.0,22.5,23.25,22.5,22.25,22.25,22.75,22.5,23.5,23.25,23.5,22.5,23.0,22.5,23.0,23.25,25.0,22.5,22.5,22.75,22.5,22.5,22.5,23.5,24.0,23.25,24.0,23.0,23.0,23.0,23.5,23.0,23.75,24.25,24.0,24.0,24.0,23.75,22.75,23.25,23.75,24.0,24.25,23.5,23.75,24.25,23.25,24.25,24.5,
1630761779.378145,24.0,24.25,23.75,23.5,23.25,23.0,23.25,22.75,23.0,23.25,23.25,23.25,23.5,23.0,23.25,22.75,22.75,23.25,22.5,22.5,22.5,22.5,23.5,23.5,23.25,23.0,23.25,23.0,23.0,23.25,23.5,25.0,23.25,22.75,22.5,22.5,22.5,23.25,24.0,24.0,23.25,23.5,23.25,23.5,23.5,22.75,23.25,23.25,24.25,24.5,23.5,23.5,23.75,23.25,23.25,23.75,24.75,24.5,23.75,24.0,24.25,23.75,23.0,24.25,
1630761779.561034,23.25,23.5,23.5,23.25,23.5,23.5,23.0,22.75,23.25,24.0,23.0,23.75,23.25,22.75,22.5,23.5,22.5,23.25,22.5,22.5,23.0,22.25,23.25,24.0,23.5,23.0,22.5,22.75,22.75,23.0,24.0,24.75,23.0,22.75,22.75,22.75,23.0,23.25,24.0,24.5,23.5,23.75,23.25,23.5,23.25,23.0,23.25,24.0,24.75,24.5,23.5,23.75,23.75,22.75,23.5,23.75,24.5,24.75,23.75,24.0,24.25,24.0,23.75,24.5,
1630761779.755431,23.5,24.0,23.25,22.75,23.5,23.25,23.0,23.0,23.25,23.25,23.25,23.25,23.0,23.0,22.75,23.0,22.75,23.25,22.25,22.25,22.75,22.75,23.0,23.5,22.75,23.0,23.0,23.0,22.25,22.5,23.25,25.0,22.5,22.5,22.5,22.25,22.25,22.25,23.25,24.0,23.0,23.25,23.0,23.0,23.0,22.75,22.75,24.0,24.25,24.25,23.75,24.25,23.75,23.0,23.5,23.75,25.25,24.5,24.25,24.0,24.5,24.25,23.75,24.75,
1630761779.937311,23.5,24.0,23.5,23.0,23.0,23.5,22.75,22.75,23.25,23.75,23.25,23.25,23.5,23.25,22.5,23.0,23.0,23.5,22.0,22.0,22.25,22.5,23.25,23.75,23.0,23.5,23.0,23.0,23.0,23.0,23.5,25.0,23.0,22.75,22.75,22.5,22.75,22.75,24.0,24.0,23.5,23.5,23.25,22.75,23.5,23.25,23.0,23.75,24.5,24.0,23.5,23.75,23.5,22.75,23.5,23.25,24.0,24.75,24.0,24.5,24.0,23.25,23.75,24.5,
1630761780.121006,24.0,23.75,23.75,23.0,23.0,24.0,23.25,23.0,23.5,24.0,23.25,23.75,23.75,23.5,23.0,23.0,23.25,23.5,22.5,23.0,22.75,22.5,23.0,24.0,24.0,23.0,23.0,23.25,23.5,23.5,23.75,25.5,22.75,22.75,22.75,22.75,23.0,22.75,24.0,24.75,23.5,23.25,23.75,23.0,23.5,23.5,23.25,24.0,23.75,24.25,23.75,23.75,23.75,23.0,23.5,23.25,24.0,24.5,24.0,24.25,24.0,23.5,23.5,25.0,
1630761780.299448,23.5,24.25,24.0,23.0,23.25,24.0,23.25,22.75,23.5,23.5,23.0,23.25,23.75,23.0,22.75,23.25,23.0,23.25,22.5,22.75,23.0,22.5,23.0,24.0,23.75,23.5,23.25,23.0,23.25,23.25,23.5,25.5,22.75,23.0,23.25,22.75,23.5,23.25,24.0,24.75,24.0,23.75,23.75,23.0,23.5,23.25,23.25,24.0,25.0,24.5,23.75,24.5,24.25,23.0,23.5,23.5,25.0,24.5,24.25,24.0,24.75,23.25,23.5,24.75,
1630761780.486272,24.25,24.0,23.75,23.5,23.25,24.0,23.5,23.0,23.5,23.5,23.75,23.0,23.5,22.75,23.25,23.25,23.0,23.5,22.5,23.0,22.75,23.0,23.25,24.0,23.25,23.0,23.0,23.0,23.25,23.0,23.5,25.5,22.75,23.0,22.5,22.25,22.5,23.0,24.0,24.75,23.5,23.75,23.5,23.5,23.5,23.0,23.25,24.5,24.75,24.75,23.5,23.5,23.75,22.5,23.5,23.5,24.25,25.0,24.0,23.75,24.0,23.5,23.0,24.5,
1630761780.665757,23.75,24.25,23.75,23.25,23.5,23.75,23.0,23.25,22.75,24.25,23.0,23.5,23.25,22.75,22.25,23.25,23.0,23.0,22.5,22.5,23.0,22.25,23.0,23.75,23.5,23.25,23.0,22.75,22.5,23.25,23.5,25.0,23.0,22.75,22.75,22.5,22.75,22.75,23.75,24.5,23.5,23.5,23.25,23.25,22.75,23.25,23.0,23.5,24.5,24.25,23.5,23.75,23.75,22.75,23.5,23.75,24.5,24.25,24.25,24.0,24.25,23.0,23.5,23.75,
1630761780.8419058,23.5,24.5,23.75,23.75,23.25,24.0,23.25,23.0,23.25,23.75,23.5,23.25,23.5,23.25,23.0,23.5,23.0,23.25,23.0,22.75,23.0,22.75,23.25,23.5,23.5,23.25,23.5,23.0,23.25,23.75,23.25,25.5,22.75,23.25,22.75,22.75,23.25,23.25,23.75,24.5,23.75,23.75,23.25,23.5,23.5,23.25,23.25,23.5,24.25,24.5,23.75,24.0,24.25,23.25,23.5,24.0,24.5,24.75,24.25,24.5,24.5,23.5,23.5,24.75,
1630761781.030735,23.5,24.0,24.0,23.0,23.75,23.25,23.5,23.5,23.5,23.75,23.25,23.5,23.75,23.0,22.75,23.5,23.25,23.5,22.75,23.0,23.0,22.75,22.75,24.25,23.25,23.25,23.0,23.0,22.5,23.0,23.25,25.5,23.25,23.0,22.5,22.75,22.75,23.25,23.75,24.5,23.75,24.0,23.5,23.5,23.5,23.5,23.25,24.0,24.0,24.5,23.5,23.75,24.25,23.0,23.0,24.0,24.25,24.5,24.25,24.25,24.25,23.5,23.0,24.75,
