1630762174.729125,25.75,24.75,24.0,24.0,23.75,23.75,23.0,23.5,23.75,24.0,23.75,23.75,23.75,23.0,22.25,23.25,22.75,23.25,23.0,23.0,23.0,22.5,23.0,23.25,23.5,23.5,23.25,22.75,23.5,23.0,23.0,23.75,23.0,22.75,22.75,22.25,23.25,22.5,23.25,23.25,23.75,24.0,23.25,23.5,23.75,23.5,23.25,23.5,24.0,24.5,23.5,24.0,23.75,23.25,23.0,23.25,24.0,25.0,23.75,24.5,23.75,23.5,23.5,24.75,
1630762174.912211,25.5,24.5,24.5,24.0,23.5,24.0,23.75,23.0,24.25,24.5,23.5,23.25,24.25,23.5,23.25,23.0,23.5,23.25,22.75,23.0,23.25,23.0,23.25,23.5,23.75,23.75,23.0,23.5,23.5,23.25,22.75,23.75,23.25,22.75,23.0,23.0,23.0,23.25,23.5,23.5,23.75,24.0,23.5,23.5,24.0,23.5,23.0,23.5,24.75,24.5,23.75,24.0,24.25,22.75,23.75,23.25,24.25,25.0,24.25,24.25,24.25,23.0,23.25,23.75,
1630762175.0968819,25.75,24.5,24.0,23.75,23.75,24.25,23.5,23.25,24.75,24.0,23.75,23.75,24.0,23.5,22.75,23.0,23.5,23.75,23.0,23.0,23.0,23.25,23.25,23.5,23.5,23.5,23.5,23.25,23.75,23.25,23.25,24.0,23.5,22.75,22.75,23.0,23.25,23.25,23.5,23.75,24.0,24.0,23.25,23.5,23.5,23.25,23.25,23.75,24.5,24.25,23.75,23.75,23.5,23.5,23.5,23.5,24.0,25.0,24.25,24.5,24.5,23.0,23.5,24.75,
1630762175.2775922,25.5,24.5,24.0,23.5,24.0,23.75,23.0,22.75,24.5,23.75,23.5,24.0,23.5,23.0,23.0,23.0,23.25,23.5,22.5,22.75,22.75,22.75,23.5,23.25,23.0,23.5,23.5,23.25,23.25,23.0,23.0,23.25,22.75,23.25,23.0,22.75,23.25,23.0,23.75,22.75,23.5,24.0,24.0,23.25,23.75,23.75,23.75,23.5,24.25,24.0,24.0,23.5,24.0,22.75,23.75,23.75,24.5,24.5,24.5,24.5,24.25,23.5,23.0,24.5,
1630762175.461335,25.5,25.0,24.5,23.75,23.5,24.25,23.5,23.5,24.25,24.0,23.75,23.75,24.0,23.5,23.0,23.0,23.5,23.25,22.75,23.0,23.0,22.75,23.5,23.5,23.25,23.5,23.25,22.75,23.0,23.5,23.0,23.5,22.75,23.0,22.75,23.25,23.25,23.75,23.5,23.5,24.0,23.5,23.75,23.25,24.0,23.25,22.75,23.5,24.0,24.0,23.75,24.25,23.25,22.75,23.75,24.0,25.0,24.75,23.75,24.25,24.25,23.5,23.5,23.75,
1630762175.642957,25.5,24.0,24.25,23.75,24.0,23.75,23.5,22.75,25.5,24.0,23.5,23.75,24.0,23.0,23.0,23.5,23.25,24.0,23.25,23.25,23.25,23.25,23.5,24.0,23.5,23.75,23.0,23.25,23.25,23.75,23.5,23.5,23.0,23.25,23.25,22.5,22.75,23.25,23.5,23.25,23.75,23.75,23.25,23.5,23.5,23.0,23.25,23.5,25.0,24.5,23.75,23.75,23.5,23.25,23.25,23.75,24.75,24.75,24.0,25.0,24.5,23.5,23.25,23.75,
1630762175.8257558,25.25,24.5,24.25,23.75,24.0,24.0,23.0,23.5,24.5,23.75,24.0,24.0,23.75,23.0,22.75,23.25,23.25,23.5,22.75,22.5,23.0,23.25,23.25,24.0,23.75,23.5,23.75,23.75,23.5,23.25,23.25,23.75,23.25,23.25,23.0,23.0,23.25,22.75,23.5,23.25,24.0,23.75,23.5,23.75,23.75,23.5,23.5,23.25,24.75,24.5,24.0,23.5,23.75,23.25,23.25,24.5,24.75,24.5,24.5,24.5,24.25,22.75,23.5,24.25,
1630762176.002671,25.25,24.75,24.0,23.75,23.5,23.75,23.25,23.25,25.25,23.75,24.0,24.25,24.0,23.0,22.75,23.0,23.0,23.25,23.0,22.75,23.25,23.0,23.75,23.75,23.5,23.5,23.25,23.5,23.25,23.25,23.75,24.25,23.5,23.0,22.75,23.25,23.0,23.25,23.5,23.25,23.5,23.75,24.0,23.75,23.75,23.25,23.25,23.75,24.25,25.0,24.0,23.75,23.75,23.0,23.25,24.0,24.0,24.5,24.0,24.0,24.5,23.25,23.25,24.75,
1630762176.1814332,25.0,24.75,24.0,23.5,24.0,24.0,23.25,22.75,24.5,23.75,23.75,23.75,24.0,23.5,22.75,23.0,22.75,23.5,22.75,22.75,23.0,22.5,23.0,23.5,23.5,23.25,23.0,23.25,23.0,23.25,23.25,23.75,23.25,22.75,22.5,22.75,22.75,22.75,23.0,23.0,23.5,23.75,23.5,23.25,23.0,23.0,23.25,23.0,24.0,24.0,23.5,23.5,24.0,23.0,23.0,22.75,24.5,24.5,24.0,24.25,23.75,23.0,23.25,23.75,
1630762176.360158,25.0,24.25,24.0,23.75,24.25,24.0,22.75,23.5,25.0,24.0,24.0,23.75,23.75,23.75,23.25,23.0,23.5,23.75,22.5,23.0,23.25,23.0,23.25,24.0,23.25,23.25,23.25,23.5,23.5,23.5,23.25,23.5,22.75,23.0,23.0,23.0,22.75,23.25,23.5,23.25,23.75,23.5,23.5,23.25,23.5,23.75,23.0,23.75,24.5,24.25,23.75,24.0,23.5,23.25,23.0,24.0,24.25,24.75,24.25,24.5,24.5,23.5,23.25,24.25,
1630762176.543881,25.0,24.75,23.75,23.75,24.25,24.0,23.5,23.25,25.25,24.0,23.75,23.5,23.75,23.25,22.75,23.5,23.25,23.75,23.0,23.25,23.0,22.75,23.75,23.5,23.75,23.25,23.25,23.25,23.5,23.5,23.5,24.25,23.25,23.0,23.25,23.0,23.25,22.75,24.0,23.25,23.75,23.75,23.5,23.25,23.75,23.0,23.25,23.75,24.5,24.5,23.5,23.75,23.25,22.75,23.25,24.0,24.5,25.0,23.5,24.0,24.25,23.5,23.25,24.5,
1630762176.723713,24.5,24.5,24.25,23.5,23.5,23.75,22.75,23.0,24.75,23.75,23.75,23.75,23.75,23.5,22.75,22.75,23.0,23.5,22.5,23.0,23.0,22.75,23.25,23.25,23.25,23.25,22.75,23.0,23.0,23.5,23.25,23.75,22.75,22.75,22.75,22.5,23.0,23.25,23.5,23.0,23.25,23.75,23.25,23.75,23.25,23.5,22.75,23.5,24.0,24.0,24.0,24.0,23.75,23.25,23.5,23.25,24.5,24.5,23.5,24.75,24.25,23.75,23.25,24.0,
1630762176.905646,24.75,24.5,23.75,24.0,23.75,24.25,23.25,23.25,24.75,24.25,24.0,23.5,23.75,23.5,23.5,23.5,23.5,23.5,22.25,22.5,23.25,22.75,23.25,23.75,23.5,23.75,23.0,23.25,23.5,23.25,24.0,24.0,23.0,22.75,23.0,22.75,23.0,23.0,23.5,23.25,23.75,23.75,24.0,23.5,23.0,23.25,23.25,23.5,24.5,24.75,24.0,24.0,24.0,23.25,23.25,23.75,25.0,24.25,23.75,24.0,24.25,23.25,23.75,24.0,
